 , SUB_ADDR_TYP_CDE, SUB_ADDR_NR, ADD_ADDR_INFO, STREET_NR, STREET_NME, STREET_TYP_CDE, LOCALITY_NAME, STATE,Indigineous Sites, POST_CDE, ABS_AREA, SITE_LAT, SITE_LONGIT, payphones_at_site, NEAREST_PAYPHONE, DRV_PRIME_PROD_CDE, tty    ,  
03598000Y2,,,TANKERTON P/O,1,TANKERTON,RD,FRENCH ISLAND,VIC,,3921,French Island,-38.38358,145.30203,1,03595690X2 8.879 km,MPP2W,,
03598114X2,,,CNR NEPEAN HWY,1,PARKMORE,RD,ROSEBUD,VIC,,3939,Rosebud,-38.35158,144.92102,1,03598203X2 1.499 km,MPP1W,,
03598142X2,,,NR POINT NEPEAN RD,0,BEACH,ST,DROMANA,VIC,,3936,Dromana,-38.33221,144.96628,1,03598140X2 .448 km,MPP1W,,
03598203X2,,,,1053,POINT NEPEAN,RD,ROSEBUD,VIC,,3939,Rosebud,-38.3559,144.904728,1,03598617X2 1.334 km,MPP1W,,
03598310X2,,,CNR CAMP HILL RD,2,THE BOULEVARD,,SOMERS,VIC,,3927,Somers,-38.3944,145.16265,1,03598902X2 3.855 km,MPP1W,,
03598311X2,,,CNR WAVE ST,71,MERRICKS BEACH,RD,MERRICKS BEACH,VIC,,3926,Merricks Beach,-38.39975,145.10056,1,03598984X2 2.851 km,MPP1W,,
03598363X7,,,,2444,FRANKSTON-FLINDERS,RD,BITTERN,VIC,,3918,Bittern,-38.3376,145.17695,1,03598394X2 2.327 km,MPP1W,,
03598394X2,,,CNR STONY POINT RD,143,DISNEY,ST,CRIB POINT,VIC,,3919,Crib Point,-38.35366,145.19406,1,03598363X7 2.327 km,MPP1W,,
03598403X2,,,NR CNR HERFORD AVE,77,OCEAN BEACH,RD,SORRENTO,VIC,,3943,Sorrento (Vic.),-38.339526,144.739181,1,03598417X2 .166 km,MPP1W,,
03598417X2,,,,10,OCEAN BEACH,RD,SORRENTO,VIC,,3943,Sorrento (Vic.),-38.33891,144.740918,1,03598403X2 .166 km,MPP1W,,
03598423X2,,,ADJ PORTSEA PIER,3770,POINT NEPEAN,RD,PORTSEA,VIC,,3944,Portsea,-38.319911,144.713536,1,03598403X2 3.124 km,MPP1W,,
03598504X2,,,OPP ROMNEY AVE,21,MAINE,ST,TOOTGAROOK,VIC,,3941,Tootgarook,-38.371006,144.847127,1,03598524X2 .867 km,MPP1W,,
03598510X2,,,CNR TRUEMANS RD,1807,POINT NEPEAN,RD,TOOTGAROOK,VIC,,3941,Tootgarook,-38.367176,144.862675,1,03598524X2 .553 km,MPP1W,,
03598524X2,,,CNR NEPEAN HWY,1,CARMICHAEL,ST,TOOTGAROOK,VIC,,3941,Tootgarook,-38.368465,144.85654,1,03598510X2 .553 km,MPP1W,,
03598531X2,,,OS POST OFFICE,1,LYONS,ST,RYE,VIC,,3941,Rye,-38.371051,144.824736,1,03598504X2 1.952 km,MPP1W,,
03598611X2,,,NR CNR TAWARRI AVE,40,ILLAROO,ST,CAPEL SOUND,VIC,,3940,Rosebud West,-38.37196,144.884872,1,03598638X2 1.194 km,MPP1W,,
03598612X2,,,,85,OLD CAPE SCHANCK,RD,ROSEBUD,VIC,,3939,Rosebud,-38.37673,144.91045,1,03598617X2 1.129 km,MPP1,,
03598617X2,,,O/S RSL CARPARK,125,EASTBOURNE,RD,ROSEBUD,VIC,,3939,Rosebud,-38.367893,144.904056,1,03598612X2 1.129 km,MPP1W,,
03598626X2,,,O/S CHISHOLM TAFE,1,HENRY WILSON,DRV,ROSEBUD,VIC,,3939,Rosebud West,-38.383718,144.888264,1,03598611X2 1.34 km,MPP1,,
03598638X2,,,O/S NEWSAGENCY,1641,NEPEAN,HWY,CAPEL SOUND,VIC,,3940,Rosebud West,-38.363785,144.875969,1,03598611X2 1.194 km,MPP1W,,
03598707X2,,,OS PONDEROSA C/P,10,PONDEROSA,PL,DROMANA,VIC,,3936,Dromana,-38.331334,144.984557,1,03598140X2 1.227 km,MPP1W,,
03598860Y2,,,CNR PARADISE DRV,124,BASS MEADOWS,BLV,ST ANDREWS BEACH,VIC,,3941,St Andrews Beach,-38.424198,144.838694,1,03598504X2 5.96 km,MPP2W,,
03598881X2,,,CNR WILSON ST,2833,NEPEAN,HWY,BLAIRGOWRIE,VIC,,3942,Blairgowrie,-38.361186,144.779309,1,03598531X2 4.109 km,MPP1W,,
03598902X2,,,CNR BALNARRING RD,3035,FRANKSTON-FLINDERS,RD,BALNARRING,VIC,,3926,Balnarring,-38.373958,145.126919,1,03598311X2 3.674 km,MPP1,,
03598903X2,,,CNR NORMAN ST,53,COOK,ST,FLINDERS,VIC,,3929,Flinders (Vic.),-38.473871,145.016,1,03598985X2 5.767 km,MPP1,,
03598920X2,,,CNR PT LEO RD,141,SHOREHAM,RD,RED HILL SOUTH,VIC,,3937,Red Hill (Vic.),-38.381764,145.023546,1,03598985X2 5.41 km,MPP1W,,
03598984X2,,,OS MILK BAR,14,POINT LEO,RD,POINT LEO,VIC,,3916,Point Leo,-38.416327,145.075589,1,03598311X2 2.851 km,MPP1,,
03598985X2,,,NR CLIFF RD,67,BYRNES,RD,SHOREHAM,VIC,,3916,Shoreham,-38.42739,145.04539,1,03598984X2 2.904 km,MPP1,,
03599500X2,,,NR LESDON AVE,120,CLAIRMONT,AVE,CRANBOURNE,VIC,,3977,Cranbourne,-38.087911,145.27417,1,03599651X2 1.036 km,MPP1W,,
03599540X2,,,,66,MONAHANS,RD,CRANBOURNE,VIC,,3977,Cranbourne,-38.10331,145.26671,1,03599651X2 .805 km,MPP1W,,
03599570X2,,,MERINDA PK RWS,1125,THOMPSONS,RD,CRANBOURNE NORTH,VIC,,3977,Lyndhurst (Vic.),-38.08003,145.26407,1,03599690X2 .977 km,MPP1W,,
03599610X2,,,,109,SOUTH GIPPSLAND,HWY,CRANBOURNE,VIC,,3977,Cranbourne,-38.11036,145.283126,1,03599611X2 .142 km,MPP1W,,
03599611X2,,,,130,SOUTH GIPPSLAND,HWY,CRANBOURNE,VIC,,3977,Cranbourne,-38.109145,145.283641,1,03599692X2 .11 km,MPP1W,,
03599613X2,,,NR WILLIAM ST,201,HIGH,ST,CRANBOURNE,VIC,,3977,Cranbourne,-38.103361,145.281963,1,03599650X2 .385 km,MPP1W,,
03599614X2,,,CNR CRANBOURNE PL,5,SOUTH GIPPSLAND,HWY,CRANBOURNE,VIC,,3977,Cranbourne,-38.097052,145.282664,1,03599650X2 .352 km,MPP1W,,
03599615X2,,,CNR HOTHAM ST,16,LATROBE,ST,CRANBOURNE,VIC,,3977,Cranbourne,-38.10241,145.28951,1,03599613X2 .668 km,MPP1W,,
03599620X2,,,,2,THE ARCADE,,JUNCTION VILLAGE,VIC,,3977,Junction Village,-38.13242,145.29396,1,03599670X1 2.426 km,MPP1W,,
03599650X2,,,CRANBOURNE RWS,15,STATION,ST,CRANBOURNE,VIC,,3977,Cranbourne,-38.099968,145.281084,1,03599614X2 .352 km,MPP1W,,
03599651X2,,,CNR DAVID AVE,23,CAMMS,RD,CRANBOURNE,VIC,,3977,Cranbourne,-38.09629,145.26899,1,03599540X2 .805 km,MPP1W,,
03599670X1,,,NEAR RECEPTION,140,SLADEN,ST,CRANBOURNE,VIC,,3977,Cranbourne,-38.113295,145.280611,1,03599610X2 .393 km,MPP1,,
03599671X2,,,CNR BRUCE ST,26,LURLINE,ST,CRANBOURNE,VIC,,3977,Cranbourne,-38.11128,145.27505,1,03599670X1 .535 km,MPP1W,,
03599690X2,,,CNR LAWLESS DR,3,HUON PARK,RD,CRANBOURNE NORTH,VIC,,3977,Cranbourne North,-38.07437,145.27261,1,03599570X2 .977 km,MPP1W,,
03599692X2,,,THOMPSON PARKWAY S,1045,SOUTH GIPPSLAND,HWY,CRANBOURNE,VIC,,3977,Cranbourne,-38.108984,145.282393,1,03599611X2 .11 km,MPP1W,,
03599700X2,,,,74,STATION,ST,KOO WEE RUP,VIC,,3981,Koo Wee Rup,-38.198578,145.488686,1,03599770X2 7.62 km,MPP1,,
03599751X2,,,,23,WESTERNPORT,RD,LANG LANG,VIC,,3984,Lang Lang,-38.265048,145.56419,1,03599770X2 9.741 km,MPP1,,
03599770X2,,,GENERAL STORE,675,MAIN,ST,BAYLES,VIC,,3981,Bayles,-38.177636,145.571714,1,03599700X2 7.62 km,MPP1,,
03599820X2,,,CNR FINSBURY RD,2040,SOUTH GIPPSLAND,HWY,DEVON MEADOWS,VIC,,3977,Devon Meadows,-38.16003,145.31819,1,03599850X2 3.208 km,MPP1,,
03599830X2,,,,100,SOUTH GIPPSLAND,HWY,TOORADIN,VIC,,3980,Tooradin,-38.21402,145.38078,1,03599872X2 3.449 km,MPP1,,
03599850X2,,,CRN ORAYA GR,18,RAILWAY,RD,CLYDE,VIC,,3978,Clyde (Vic.),-38.13277,145.33023,1,03599620X2 3.172 km,MPP1W,,
03599870X2,,,,6,CULGOA,ST,WARNEET,VIC,,3980,Warneet,-38.22415,145.30827,1,03599871X2 1.39 km,MPP1,,
03599871X2,,,,2,HARDY,AVE,CANNONS CREEK,VIC,,3977,Cannons Creek,-38.21321,145.31598,1,03599870X2 1.39 km,MPP1,,
03599872X2,,,CNR HERON CT,19,ANCHORAGE,DRV,BLIND BIGHT,VIC,,3980,Blind Bight,-38.214909,145.341313,1,03599871X2 2.221 km,MPP1,,
03599880X2,,,OS SCHOOL,2405,BALLARTO,RD,CARDINIA,VIC,,3978,Cardinia,-38.145882,145.423515,1,03599700X2 8.172 km,MPP1,,
03622300X2,,,,364,HUON,RD,SOUTH HOBART,TAS,,7004,South Hobart,-42.899666,147.310139,1,03622322X2 .542 km,MPP1W,,
03622303X2,,,,155,STRICKLAND,AVE,SOUTH HOBART,TAS,,7004,South Hobart,-42.902502,147.277917,1,03623900X2 2.606 km,MPP1,,
03622304X1,,,UNIVERSITY OF TASM,2,CHURCHILL,AVE,SANDY BAY,TAS,,7005,Sandy Bay,-42.902999,147.324547,1,03622307X1 .176 km,MPP1W,,
03622307X1,,,UNI OS ARTS STUDIO,1,CHURCHILL,AVE,SANDY BAY,TAS,,7005,Sandy Bay,-42.904042,147.326175,1,03622304X1 .175 km,MPP1W,,
03622309X2,,,OS MAGNET COURT,200,SANDY BAY,RD,SANDY BAY,TAS,,7005,Sandy Bay,-42.895109,147.32756,1,03622329X2 .119 km,MPP1,TTY,
03622314X2,,,CNR REGENT ST,108,QUEEN,ST,SANDY BAY,TAS,,7005,Sandy Bay,-42.894281,147.323049,1,03622316X2 .249 km,MPP1W,,
03622316X2,,,BISHOPSCOURT,26,FITZROY,PL,SANDY BAY,TAS,,7005,Sandy Bay,-42.89206,147.322608,1,03623446X2 .15 km,MPP1W,,
03622320X2,,,CNR MACQUARIE ST,2,GORE,ST,SOUTH HOBART,TAS,,7004,South Hobart,-42.891705,147.318262,1,03623446X2 .297 km,MPP4W,,
03622322X2,,,CNR DARCY ST,6,WASHINGTON,ST,SOUTH HOBART,TAS,,7004,South Hobart,-42.894869,147.308938,1,03622300X2 .542 km,MPP4W,,
03622327X2,,,,168,COLLINS,ST,HOBART,TAS,,7000,Hobart,-42.884125,147.326406,1,03622327X2 .165 km,MPP1W,,
03622329X2,,,,75,KING,ST,SANDY BAY,TAS,,7005,Sandy Bay,-42.894945,147.326116,1,03622309X2 .119 km,MPP1W,,
03622330X2,,,CNR LORD ST,88,REGENT,ST,SANDY BAY,TAS,,7005,Sandy Bay,-42.89939,147.324326,1,03622304X1 .401 km,MPP1W,,
03622331X2,,,CNR PROCTORS RD,1,KENDRICK,CRT,DYNNYRNE,TAS,,7005,Dynnyrne,-42.899031,147.316848,1,03622300X2 .551 km,MPP1W,,
03622332X2,,,,1,WATERLOO,CRS,BATTERY POINT,TAS,,7004,Battery Point,-42.889884,147.333456,1,03622403X2 .329 km,MPP1,,
03622338X2,,,,30,ELIZABETH,ST,HOBART,TAS,,7000,Hobart,-42.882409,147.329385,1,03623401X2 .053 km,MPP1W,,
03622340X2,,,CNR CASTRAY ESP,1,MONPELIER,RET,HOBART,TAS,,7000,Hobart,-42.88634,147.33223,1,03622403X2 .08 km,MPP1,,
03622400X2,,,IN COLLINS COURT,132,COLLINS,ST,HOBART,TAS,,7000,Hobart,-42.882872,147.328122,1,03622338X2 .115 km,MPP1W,,
03622403X2,,,KENNEDY LANE,43,SALAMANCA,PL,BATTERY POINT,TAS,,7004,Battery Point,-42.88706,147.33223,1,03622340X2 .08 km,MPP1,,
03622404X2,,,SALAMANCA PL,1,CASTRAY,ESP,HOBART,TAS,,7000,Hobart,-42.886444,147.334314,1,03622340X2 .17 km,MPP1,,
03622700X1,,,NR COOLAMON RD,165,CHANNEL,HWY,TAROONA,TAS,,7053,Taroona,-42.947023,147.349899,1,03623403X2 3.826 km,MPP1,,
03622701X1,,,CHANNEL COURT S/C,29,CHANNEL,HWY,KINGSTON,TAS,,7050,Kingston (Tas.),-42.976306,147.309526,1,03622909X2 1.827 km,MPP1,,
03622908X2,,,OPP PEARSALL AVE,13,OCEAN,ESP,BLACKMANS BAY,TAS,,7052,Blackmans Bay,-43.001392,147.325461,1,03622909X2 1.92 km,MPP1,,
03622909X2,,,OS SHOP,26,HAWTHORN,DRV,KINGSTON,TAS,,7050,Kingston (Tas.),-42.99244,147.305266,1,03622701X1 1.827 km,MPP1,,
03623101X2,,,NR CALVARY HOSP,49,AUGUSTA,RD,LENAH VALLEY,TAS,,7008,Lenah Valley,-42.866606,147.304551,1,03623102X2 .423 km,MPP1W,,
03623102X2,,,NR OVAL,61,CLARE,ST,NEW TOWN,TAS,,7008,New Town (Tas.),-42.862796,147.304486,1,03627803X2 .368 km,MPP1W,,
03623103X2,,,CNR GIRRABONG RD,245,LENAH VALLEY,RD,LENAH VALLEY,TAS,,7008,Lenah Valley,-42.863025,147.282449,1,03623106X2 .539 km,MPP1W,,
03623104X1,,,TAS TAFE,75,CAMPBELL,ST,HOBART,TAS,,7000,Hobart,-42.878028,147.329063,1,03623454X2 .252 km,MPP1,,
03623105X2,,,CNR AUGUSTA RD,10,NEW TOWN,RD,NEW TOWN,TAS,,7008,North Hobart,-42.86711,147.31157,1,03623422X2 .401 km,MPP1W,,
03623106X2,,,,18,CREEK,RD,NEW TOWN,TAS,,7008,Lenah Valley,-42.86234,147.28911,1,03623103X2 .539 km,MPP1W,,
03623107X2,,,,112,AUGUSTA,RD,LENAH VALLEY,TAS,,7008,Lenah Valley,-42.865807,147.29639,1,03623101X2 .671 km,MPP1W,,
03623108X2,,,CNR LIVERPOOL ST,96,HARRINGTON,ST,HOBART,TAS,,7000,Hobart,-42.884221,147.324378,1,03622327X2 .165 km,MPP1W,,
03623109X2,,,NR TOORAK AVE,65,ELPHINSTONE,RD,MT STUART,TAS,,7000,Mount Stuart (Tas.),-42.87101,147.30578,1,03623101X2 .498 km,MPP1W,,
03623110X2,,,,65,BELLEVUE,PDE,NEW TOWN,TAS,,7008,New Town (Tas.),-42.854451,147.311169,1,03623113X2 .226 km,MPP1W,,
03623113X2,,,NR EMMETT PLACE,56,RISDON,RD,NEW TOWN,TAS,,7008,New Town (Tas.),-42.85319,147.3091,1,03623110X2 .226 km,MPP1W,,
03623114X2,,,,33,TOWER,RD,NEW TOWN,TAS,,7008,New Town (Tas.),-42.85178,147.305782,1,03623113X2 .309 km,MPP1W,,
03623122X2,,,HOBART MALL,79,ELIZABETH,ST,HOBART,TAS,,7000,Hobart,-42.881374,147.327371,1,03623458X2 .083 km,MPP1W,,
03623123X2,,,NR MURRAY ST,120,MACQUARIE,ST,HOBART,TAS,,7000,Hobart,-42.883825,147.328971,1,03622400X2 .126 km,MPP1W,,
03623401X2,,,OS GPO,9,ELIZABETH,ST,HOBART,TAS,,7000,Hobart,-42.882532,147.330014,1,03622338X2 .053 km,MPP1W,,
03623403X2,,,,3,BEACH,RD,SANDY BAY,TAS,,7005,Sandy Bay,-42.91286,147.35558,1,03622307X1 2.6 km,MPP1W,,
03623405X1,,,OUTSIDE EMERGENCY,48,LIVERPOOL,ST,HOBART,TAS,,7000,Hobart,-42.880488,147.329409,1,03623454X2 .093 km,MPP1W,,
03623410X2,,,CNR LANSDOWNE CRS,2,POETS,RD,WEST HOBART,TAS,,7000,West Hobart,-42.884101,147.311754,1,03623429X2 .212 km,MPP1W,,
03623411X2,,,,106,MURRAY,ST,HOBART,TAS,,7000,Hobart,-42.882405,147.325147,1,03623462X2 .151 km,MPP1W,,
03623413X2,,,CNR ELIZABETH ST,80,BATHURST,ST,HOBART,TAS,,7000,Hobart,-42.88047,147.32599,1,03623462X2 .088 km,MPP1W,,
03623414X2,,,,168,GOULBURN,ST,WEST HOBART,TAS,,7000,West Hobart,-42.887121,147.314042,1,03623429X2 .361 km,MPP1W,,
03623417X2,,,CONSTITUTION DOCK,2,FRANKLIN,WHF,HOBART,TAS,,7000,Hobart,-42.88334,147.33314,1,03623401X2 .27 km,MPP1W,,
03623422X2,,,,12,LEWIS,ST,NORTH HOBART,TAS,,7000,North Hobart,-42.866352,147.316398,1,03623435X2 .385 km,MPP1W,,
03623424X2,,,NR VALENTINE ST,34,FORSTER,ST,NEW TOWN,TAS,,7008,New Town (Tas.),-42.858411,147.299657,1,03627803X2 .529 km,MPP1W,,
03623425X2,,,CNR PITT ST,370,ELIZABETH,ST,NORTH HOBART,TAS,,7000,North Hobart,-42.873702,147.315898,1,03623428X2 .216 km,MPP1W,,
03623428X2,,,OS POST OFFICE,412,ELIZABETH,ST,NORTH HOBART,TAS,,7000,North Hobart,-42.872147,147.314301,1,03623425X2 .216 km,MPP1W,,
03623429X2,,,CNR HILL ST,104,LANDSDOWNE,CRS,WEST HOBART,TAS,,7000,West Hobart,-42.88388,147.31434,1,03623410X2 .212 km,MPP1W,,
03623434X2,,,,181,BATHURST,ST,HOBART,TAS,,7000,Hobart,-42.884278,147.320951,1,03623108X2 .279 km,MPP1W,,
03623435X2,,,CNR YARDLEY ST,346,ARGYLE,ST,NORTH HOBART,TAS,,7000,North Hobart,-42.869751,147.315715,1,03623428X2 .29 km,MPP1W,,
03623438X2,,,,91,MACQUARIE,ST,HOBART,TAS,,7000,Hobart,-42.88713,147.32458,1,03623460X2 .133 km,MPP1W,,
03623440X2,,,,64,WARWICK,ST,HOBART,TAS,,7000,Hobart,-42.877805,147.319469,1,03623455X2 .362 km,MPP1W,,
03623444X2,,,NR BURNETT ST,374,MURRAY,ST,NORTH HOBART,TAS,,7000,North Hobart,-42.875756,147.315153,1,03623425X2 .236 km,MPP1W,,
03623446X2,,,OS ST ANNES HOME,142,DAVEY,ST,HOBART,TAS,,7000,Sandy Bay,-42.89087,147.32173,1,03622316X2 .15 km,MPP1W,,
03623454X2,,,,47,LIVERPOOL,ST,HOBART,TAS,,7000,Hobart,-42.88023,147.32832,1,03623405X1 .093 km,MPP1W,,
03623455X2,,,,160,ELIZABETH,ST,HOBART,TAS,,7000,Hobart,-42.879633,147.323154,1,03623462X2 .23 km,MPP1W,,
03623457X2,,,CRN WARWICK ST,64,HILL,ST,WEST HOBART,TAS,,7000,West Hobart,-42.881458,147.31283,1,03623429X2 .296 km,MPP1W,,
03623458X2,,,IN WELLINGTON CTRE,38,WELLINGTON,CRT,HOBART,TAS,,7000,Hobart,-42.8812,147.328371,1,03623122X2 .083 km,MPP1W,,
03623459X2,,,CNR CAMPBELL ST,12,WARWICK,ST,HOBART,TAS,,7000,Hobart,-42.874477,147.323714,1,03623440X2 .506 km,MPP1W,,
03623460X2,,,,24,BARRACK,ST,HOBART,TAS,,7000,Hobart,-42.886309,147.323382,1,03623438X2 .133 km,MPP1W,,
03623900X2,,,,6,STEPHENSON,PL,FERN TREE,TAS,,7054,Fern Tree,-42.922294,147.260773,1,03622303X2 2.606 km,MPP1,,
03623901X2,,,O/S BAY STORE,2,PIER,RD,OPOSSUM BAY,TAS,,7023,Opossum Bay,-42.993884,147.402882,1,03623919X2 4.055 km,MPP1,,
03623904X2,,,CNR PELVERATA RD,819,SANDFLY,RD,SANDFLY,TAS,,7150,Sandfly,-42.984507,147.195639,1,03626720X2 6.945 km,MPP1,,
03623906X2,,,NR TELSTRA EXCHNGE,542,COLLINSVALE,RD,COLLINSVALE,TAS,,7012,Collinsvale,-42.839747,147.196687,1,03624911X2 4.846 km,MPP1,,
03623919X2,,,NR BACKPACKERS,3125,SOUTH ARM,RD,SOUTH ARM,TAS,,7022,South Arm (Tas.),-43.028834,147.417125,1,03623901X2 4.055 km,MPP1,,
03624300X2,,,,30,WELLINGTON,RD,LINDISFARNE,TAS,,7015,Lindisfarne,-42.847405,147.352787,1,03624308X2 .796 km,MPP1W,,
03624300X7,,,CNR SUGARLOAF RD,94,SYCAMORE,ST,RISDON VALE,TAS,,7016,Risdon Vale,-42.809678,147.351238,1,03624307X2 .361 km,MPP1W,,
03624305X2,,,CNR RONNIE ST,41,EAST DERWENT,HWY,ROSE BAY,TAS,,7015,Rose Bay (Tas.),-42.856757,147.356481,1,03624308X2 .738 km,MPP1W,,
03624307X2,,,,36,SUGARLOAF,RD,RISDON VALE,TAS,,7016,Risdon Vale,-42.812929,147.351387,1,03624300X7 .361 km,MPP1W,,
03624308X2,,,CNR BALLAWINNE RD,119,EAST DERWENT,HWY,LINDISFARNE,TAS,,7015,Lindisfarne,-42.851077,147.36117,1,03624305X2 .738 km,MPP1W,,
03624401X2,,,CNR RIAWENA RD,53,MONTAGU BAY,RD,MONTAGU BAY,TAS,,7018,Montagu Bay,-42.865897,147.362199,1,03624403X1 .513 km,MPP1W,,
03624402X2,,,,346,CAMBRIDGE,RD,MORNINGTON,TAS,,7018,Mornington (Tas.),-42.855864,147.39687,1,03624411X2 1.262 km,MPP1W,,
03624403X1,,,EASTLANDS SHOPPING,26,BLIGH,ST,ROSNY PARK,TAS,,7018,Rosny Park,-42.866461,147.368457,1,03624416X2 .102 km,MPP1W,,
03624404X2,,,,40,BASS,ST,WARRANE,TAS,,7018,Warrane,-42.860292,147.377398,1,03624411X2 .469 km,MPP1W,,
03624406X2,,,OS PARK,4,LOWER RIVER,ST,BELLERIVE,TAS,,7018,Bellerive,-42.876129,147.382586,1,03624416X2 1.567 km,MPP1W,,
03624411X2,,,,9,DAMPIER,ST,WARRANE,TAS,,7018,Warrane,-42.857335,147.381511,1,03624404X2 .469 km,MPP1W,,
03624415X2,,,BUS STOP AT MALL,17,BLIGH,ST,ROSNY PARK,TAS,,7018,Rosny Park,-42.865402,147.369828,1,03624416X2 .06 km,MPP1W,,
03624416X2,,,BUS STOP AT MALL,16,BLIGH,ST,ROSNY PARK,TAS,,7018,Rosny Park,-42.865855,147.369407,1,03624415X2 .06 km,MPP1W,,
03624701X2,,,BUS TERMINUS,213,TRANMERE,RD,TRANMERE,TAS,,7018,Tranmere (Tas.),-42.909022,147.417437,1,03624716X2 1.283 km,MPP1W,,
03624704X2,,,,50,BURTONIA,ST,ROKEBY,TAS,,7019,Rokeby (Tas.),-42.896456,147.433569,1,03624708X2 1.014 km,MPP1W,,
03624708X2,,,,27,SOUTH ARM,RD,ROKEBY,TAS,,7019,Rokeby (Tas.),-42.900538,147.444701,1,03624709X2 .824 km,MPP1W,,
03624709X2,,,CNR GASNIER,30,MARSTON,ST,CLARENDON VALE,TAS,,7019,Clarendon Vale,-42.893251,147.446575,1,03624708X2 .824 km,MPP1W,,
03624716X2,,,,36,DUNTROON,DRV,ROKEBY,TAS,,7019,Rokeby (Tas.),-42.905797,147.432572,1,03624704X2 1.041 km,MPP1W,,
03624800X2,,,,985,MAIN,RD,CAMBRIDGE,TAS,,7170,Cambridge (Tas.),-42.836631,147.443331,1,03624402X2 4.349 km,MPP1,,
03624805X1,HOBART,,NR GATE 2/3 & ATM,6,HINKLER,RD,CAMBRIDGE,TAS,,7170,Cambridge (Tas.),-42.836679,147.504943,1,03624806X1 .06 km,MPP1W,,
03624805X2,,,,2,LEWIS,AVE,SEVEN MILE BEACH,TAS,,7170,Seven Mile Beach,-42.861609,147.505238,1,03624806X1 2.771 km,MPP1,,
03624806X1,,,HOBART AIRPORT,6,HINKLER,RD,CAMBRIDGE,TAS,,7170,Cambridge (Tas.),-42.837142,147.505106,1,03624812X2 .06 km,MPP1W,,
03624807X2,,,CNR S ARM RD,2,SOUTH,TCE,LAUDERDALE,TAS,,7021,Lauderdale,-42.913408,147.485966,1,03624708X2 3.652 km,MPP1W,,
03624811X2,,,OS SURF CLUB,1,CLIFTON BEACH,RD,CLIFTON BEACH,TAS,,7020,Clifton Beach (Tas.),-42.991489,147.524051,1,03624820X2 3.897 km,MPP1,,
03624812X2,,,HOBART AIRPORT,6,HINKLER,RD,CAMBRIDGE,TAS,,7170,Cambridge (Tas.),-42.837795,147.506382,1,03624806X1 .06 km,MPP1W,,
03624820X2,,,,1,FREDERICK HENRY,PDE,CREMORNE,TAS,,7024,Cremorne (Tas.),-42.957117,147.533442,1,03624811X2 3.897 km,MPP1,,
03624903X2,,,,2,MOORINA,CRS,BERRIEDALE,TAS,,7011,Berriedale,-42.801496,147.250873,1,03624906X2 .88 km,MPP1W,,
03624906X2,,,,1,CANBERRA,RD,CLAREMONT,TAS,,7011,Claremont (Tas.),-42.794118,147.246961,1,03624909X2 .608 km,MPP1W,,
03624909X2,,,CNR ABBOTSFIELD RD,40,WYNDHAM,RD,CLAREMONT,TAS,,7011,Claremont (Tas.),-42.788681,147.246122,1,03624906X2 .608 km,MPP1,,
03624911X2,,,OS POST OFFICE,2,BUCAAN,ST,CHIGWELL,TAS,,7011,Chigwell,-42.811131,147.241519,1,03624903X2 1.315 km,MPP1W,,
03625021X2,,,NR POST OFFICE,7,CLARKE,RD,NUBEENA,TAS,,7184,Nubeena,-43.099184,147.742519,1,03625032X2 5.504 km,MPP1W,,
03625023X2,,,OS CEMETARY,6965,ARTHUR,HWY,PORT ARTHUR,TAS,,7182,Port Arthur (Tas.),-43.140707,147.850695,1,03625030X2 9.545 km,MPP1W,,
03625030X2,,,OS SERV STN,5931,ARTHUR,HWY,TARANNA,TAS,,7180,Taranna,-43.055534,147.865329,1,03625031X2 6.131 km,MPP1W,,
03625031X2,,,,5119,ARTHUR,HWY,EAGLEHAWK NECK,TAS,,7179,Eaglehawk Neck,-43.018514,147.921242,1,03625030X2 6.131 km,MPP1W,,
03625032X2,,,OS 1 SALTWATER RD,923,NUBEENA,RD,PREMAYDENA,TAS,,7185,Premaydena,-43.054918,147.772862,1,03625021X2 5.504 km,MPP1W,,
03625300X2,,,CRN FLORENCE ST,154,ARTHUR,HWY,DUNALLEY,TAS,,7177,Dunalley,-42.889016,147.807874,1,03625301X2 7.723 km,MPP1W,,
03625301X2,,,OS SERVICE STN,11,MARION BAY,RD,COPPING,TAS,,7174,Copping,-42.81971,147.801638,1,03625300X2 7.723 km,MPP1,,
03625302X2,,,NR SOMMERS BAY RD,4051,ARTHUR,HWY,MURDUNNA,TAS,,7178,Murdunna,-42.947525,147.866684,1,03625300X2 8.078 km,MPP1W,,
03625410X1,,,OS EXCH,3269,DENNISTOUN,RD,INTERLAKEN,TAS,,7030,Interlaken,-42.145104,147.13916,1,03625413X2 25.7 km,MPP1,,
03625411X2,,,CNR RUSSELL ST,640,MAIN,RD,PARATTAH,TAS,,7120,Parattah,-42.349551,147.405867,1,03625413X2 6.182 km,MPP1,,
03625413X2,,,O/S POST OFFICE,61,HIGH,ST,OATLANDS,TAS,,7120,Oatlands (Tas.),-42.300289,147.370995,1,03625411X2 6.182 km,MPP1W,,
03625440X2,,,O/S EXCHANGE,70,JERICHO,RD,JERICHO,TAS,,7030,Jericho (Tas.),-42.383019,147.28604,1,03625411X2 10.524 km,MPP1,,
03625471X2,,,OPPOSITE 2139,2132,TUNNACK,RD,TUNNACK,TAS,,7120,Tunnack,-42.455326,147.461438,1,03625970X2 11.889 km,MPP1,,
